51.06;;Fios de lã cardada, não acondicionados para venda a retalho.;0
5106.10.00;;- Que contenham pelo menos 85 %, em peso, de lã ;0
5106.20.00;;- Que contenham menos de 85 %, em peso, de lã ;0
51.07;;Fios de lã penteada, não acondicionados para venda a retalho.;0
5107.1;;- Que contenham pelo menos 85 %, em peso, de lã;0
5107.10.1;;Retorcidos ou retorcidos múltiplos;0
5107.10.11;;De dois cabos, de título inferior ou igual a 184,58 decitex por cabo ;0
5107.10.19;;Outros ;0
5107.10.90;;Outros ;0
5107.20.00;;- Que contenham menos de 85 %, em peso, de lã ;0
51.08;;Fios de pelos finos, cardados ou penteados, não acondicionados para venda a retalho.;0
5108.10.00;;- Cardados ;0
5108.20.00;;- Penteados ;0
51.09;;Fios de lã ou de pelos finos, acondicionados para venda a retalho.;0
5109.10.00;;- Que contenham pelo menos 85 %, em peso, de lã ou de pelos finos ;0
5109.90.00;;- Outros ;0
5110.00.00;;Fios de pelos grosseiros ou de crina (incluindo os fios de crina revestidos por enrolamento), mesmo acondicionados para venda a retalho. ;0
51.11;;Tecidos de lã cardada ou de pelos finos cardados.;0
5111.1;;- Que contenham pelo menos 85 %, em peso, de lã ou de pelos finos:;0
5111.11;;-- De peso não superior a 300 g/m2;0
5111.11.10;;De lã ;0
5111.11.20;;De pelos finos ;0
5111.19.00;;-- Outros ;0
5111.20.00;;- Outros, combinados, principal ou unicamente, com filamentos sintéticos ou artificiais ;0
5111.3;;- Outros, combinados, principal ou unicamente, com fibras sintéticas ou artificiais descontínuas;0
5111.30.10;;De lã, feltrados, com trama combinada exclusivamente com fibras sintéticas e urdidura exclusivamente de algodão, de peso igual ou superior a 600 g/m2, próprios para fabricação de bolas de tênis ;0
5111.30.90;;Outros ;0
5111.90.00;;- Outros ;0
51.12;;Tecidos de lã penteada ou de pelos finos penteados.;0
5112.1;;- Que contenham pelo menos 85 %, em peso, de lã ou de pelos finos:;0
5112.11.00;;-- De peso não superior a 200 g/m2 ;0
5112.19;;-- Outros;0
5112.19.10;;De lã ;0
5112.19.20;;De pelos finos ;0
5112.2;;- Outros, combinados, principal ou unicamente, com filamentos sintéticos ou artificiais;0
5112.20.10;;De lã ;0
5112.20.20;;De pelos finos ;0
5112.3;;- Outros, combinados, principal ou unicamente, com fibras sintéticas ou artificiais descontínuas;0
5112.30.10;;De lã ;0
5112.30.20;;De pelos finos ;0
5112.90.00;;- Outros ;0
5113;;Tecidos de pelos grosseiros ou de crina.;0
5113.00.1;;De pelos grosseiros;0
5113.00.11;;Que contenham pelo menos 85 %, em peso, de pelos grosseiros ;0
5113.00.12;;Que contenham menos de 85 %, em peso, de pelos grosseiros e que contenham algodão ;0
5113.00.13;;Que contenham menos de 85 %, em peso, de pelos grosseiros e que não contenham algodão;0
5113.00.20;;De crina ;0
5201;;Algodão não cardado nem penteado.;0
5201.00.10;;Não debulhado ;0
5201.00.20;;Simplesmente debulhado ;0
5201.00.90;;Outros ;0
52.02;;Desperdícios de algodão (incluindo os desperdícios de fios e os fiapos).;0
5202.10.00;;- Desperdícios de fios ;0
5202.9;;- Outros:;0
5202.91.00;;-- Fiapos ;0
5202.99.00;;-- Outros ;0
5203.00.00;;Algodão cardado ou penteado. ;0
52.04;;Linhas para costurar, de algodão, mesmo acondicionadas para venda a retalho.;0
5204.1;;- Não acondicionadas para venda a retalho:;0
5204.11;;-- Que contenham pelo menos 85 %, em peso, de algodão;0
5204.11.1;;De algodão cru, de título inferior ou igual a 5.000 decitex por fio simples;0
5204.11.11;;De dois cabos ;0
5204.11.12;;De três ou mais cabos ;0
5204.11.20;;De algodão cru, de título superior a 5.000 decitex por fio simples ;0
5204.11.3;;De algodão branqueado ou colorido, de título inferior ou igual a 5.000 decitex por fio simples;0
5204.11.31;;De dois cabos ;0
5204.11.32;;De três ou mais cabos ;0
5204.11.40;;De algodão branqueado ou colorido, de título superior a 5.000 decitex por fio simples ;0
5204.19;;-- Outras;0
5204.19.1;;De algodão cru, de título inferior ou igual a 5.000 decitex por fio simples;0
5204.19.11;;De dois cabos ;0
5204.19.12;;De três ou mais cabos ;0
5204.19.20;;De algodão cru, de título superior a 5.000 decitex por fio simples ;0
5204.19.3;;De algodão branqueado ou colorido, de título inferior ou igual a 5.000 decitex por fio simples;0
5204.19.31;;De dois cabos ;0
5204.19.32;;De três ou mais cabos ;0
5204.19.40;;De algodão branqueado ou colorido, de título superior a 5.000 decitex por fio simples ;0
5204.20.00;;- Acondicionadas para venda a retalho ;0
52.05;;Fios de algodão (exceto linhas para costurar) que contenham pelo menos 85 %, em peso, de algodão, não acondicionados para venda a retalho.;0
5205.1;;- Fios simples, de fibras não penteadas:;0
5205.11.00;;-- De título igual ou superior a 714,29 decitex (número métrico não superior a 14) ;0
5205.12.00;;-- De título inferior a 714,29 decitex, mas não inferior a 232,56 decitex (número métrico superior a 14, mas não superior a 43) ;0
5205.13;;-- De título inferior a 232,56 decitex, mas não inferior a 192,31 decitex (número métrico superior a 43, mas não superior a 52);0
5205.13.10;;Crus ;0
5205.13.90;;Outros ;0
5205.14.00;;-- De título inferior a 192,31 decitex, mas não inferior a 125 decitex (número métrico superior a 52, mas não superior a 80) ;0
5205.15.00;;-- De título inferior a 125 decitex (número métrico superior a 80) ;0
5205.2;;- Fios simples, de fibras penteadas:;0
5205.21.00;;-- De título igual ou superior a 714,29 decitex (número métrico não superior a 14) ;0
5205.22.00;;-- De título inferior a 714,29 decitex, mas não inferior a 232,56 decitex (número métrico superior a 14, mas não superior a 43) ;0
5205.23;;-- De título inferior a 232,56 decitex, mas não inferior a 192,31 decitex (número métrico superior a 43, mas não superior a 52);0
5205.23.10;;Crus ;0
5205.23.90;;Outros ;0
5205.24.00;;-- De título inferior a 192,31 decitex, mas não inferior a 125 decitex (número métrico superior a 52, mas não superior a 80) ;0
5205.26.00;;-- De título inferior a 125 decitex, mas não inferior a 106,38 decitex (número métrico superior a 80, mas não superior a 94) ;0
5205.27.00;;-- De título inferior a 106,38 decitex, mas não inferior a 83,33 decitex (número métrico superior a 94, mas não superior a 120) ;0
5205.28.00;;-- De título inferior a 83,33 decitex (número métrico superior a 120) ;0
5205.3;;- Fios retorcidos ou retorcidos múltiplos, de fibras não penteadas:;0
5205.31.00;;-- De título igual ou superior a 714,29 decitex por fio simples (número métrico não superior a 14, por fio simples) ;0
5205.32.00;;-- De título inferior a 714,29 decitex, mas não inferior a 232,56 decitex por fio simples (número métrico superior a 14, mas não superior a 43, por fio simples) ;0
5205.33.00;;-- De título inferior a 232,56 decitex, mas não inferior a 192,31 decitex por fio simples (número métrico superior a 43, mas não superior a 52, por fio simples) ;0
5205.34.00;;-- De título inferior a 192,31 decitex, mas não inferior a 125 decitex por fio simples (número métrico superior a 52, mas não superior a 80, por fio simples) ;0
5205.35.00;;-- De título inferior a 125 decitex por fio simples (número métrico superior a 80, por fio simples) ;0
5205.4;;- Fios retorcidos ou retorcidos múltiplos, de fibras penteadas:;0
5205.41.00;;-- De título igual ou superior a 714,29 decitex por fio simples (número métrico não superior a 14, por fio simples) ;0
5205.42.00;;-- De título inferior a 714,29 decitex, mas não inferior a 232,56 decitex por fio simples (número métrico superior a 14, mas não superior a 43, por fio simples) ;0
5205.43.00;;-- De título inferior a 232,56 decitex, mas não inferior a 192,31 decitex por fio simples (número métrico superior a 43, mas não superior a 52, por fio simples) ;0
5205.44.00;;-- De título inferior a 192,31 decitex, mas não inferior a 125 decitex por fio simples (número métrico superior a 52, mas não superior a 80, por fio simples) ;0
5205.46.00;;-- De título inferior a 125 decitex, mas não inferior a 106,38 decitex por fio simples (número métrico superior a 80, mas não superior a 94, por fio simples) ;0
5205.47.00;;-- De título inferior a 106,38 decitex, mas não inferior a 83,33 decitex por fio simples (número métrico superior a 94, mas não superior a 120, por fio simples) ;0
5205.48.00;;-- De título inferior a 83,33 decitex por fio simples (número métrico superior a 120, por fio simples) ;0
52.06;;Fios de algodão (exceto linhas para costurar) que contenham menos de 85 %, em peso, de algodão, não acondicionados para venda a retalho.;0
5206.1;;- Fios simples, de fibras não penteadas:;0
5206.11.00;;-- De título igual ou superior a 714,29 decitex (número métrico não superior a 14) ;0
5206.12.00;;-- De título inferior a 714,29 decitex, mas não inferior a 232,56 decitex (número métrico superior a 14, mas não superior a 43) ;0
5206.13.00;;-- De título inferior a 232,56 decitex, mas não inferior a 192,31 decitex (número métrico superior a 43, mas não superior a 52) ;0
5206.14.00;;-- De título inferior a 192,31 decitex, mas não inferior a 125 decitex (número métrico superior a 52, mas não superior a 80) ;0
5206.15.00;;-- De título inferior a 125 decitex (número métrico superior a 80) ;0
5206.2;;- Fios simples, de fibras penteadas:;0
5206.21.00;;-- De título igual ou superior a 714,29 decitex (número métrico não superior a 14) ;0
5206.22.00;;-- De título inferior a 714,29 decitex, mas não inferior a 232,56 decitex (número métrico superior a 14, mas não superior a 43) ;0
5206.23.00;;-- De título inferior a 232,56 decitex, mas não inferior a 192,31 decitex (número métrico superior a 43, mas não superior a 52) ;0
5206.24.00;;-- De título inferior a 192,31 decitex, mas não inferior a 125 decitex (número métrico superior a 52, mas não superior a 80) ;0
5206.25.00;;-- De título inferior a 125 decitex (número métrico superior a 80) ;0
5206.3;;- Fios retorcidos ou retorcidos múltiplos, de fibras não penteadas:;0
5206.31.00;;-- De título igual ou superior a 714,29 decitex por fio simples (número métrico não superior a 14, por fio simples) ;0
5206.32.00;;-- De título inferior a 714,29 decitex, mas não inferior a 232,56 decitex por fio simples (número métrico superior a 14, mas não superior a 43, por fio simples) ;0
5206.33.00;;-- De título inferior a 232,56 decitex, mas não inferior a 192,31 decitex por fio simples (número métrico superior a 43, mas não superior a 52, por fio simples) ;0
5206.34.00;;-- De título inferior a 192,31 decitex, mas não inferior a 125 decitex por fio simples (número métrico superior a 52, mas não superior a 80, por fio simples) ;0
5206.35.00;;-- De título inferior a 125 decitex por fio simples (número métrico superior a 80, por fio simples) ;0
5206.4;;- Fios retorcidos ou retorcidos múltiplos, de fibras penteadas:;0
5206.41.00;;-- De título igual ou superior a 714,29 decitex por fio simples (número métrico não superior a 14, por fio simples) ;0
5206.42.00;;-- De título inferior a 714,29 decitex, mas não inferior a 232,56 decitex por fio simples (número métrico superior a 14, mas não superior a 43, por fio simples) ;0
5206.43.00;;-- De título inferior a 232,56 decitex, mas não inferior a 192,31 decitex por fio simples (número métrico superior a 43, mas não superior a 52, por fio simples) ;0
5206.44.00;;-- De título inferior a 192,31 decitex, mas não inferior a 125 decitex por fio simples (número métrico superior a 52, mas não superior a 80, por fio simples) ;0
5206.45.00;;-- De título inferior a 125 decitex por fio simples (número métrico superior a 80, por fio simples) ;0
52.07;;Fios de algodão (exceto linhas para costurar) acondicionados para venda a retalho.;0
5207.10.00;;- Que contenham pelo menos 85 %, em peso, de algodão ;0
5207.90.00;;- Outros ;0
52.08;;Tecidos de algodão que contenham pelo menos 85 %, em peso, de algodão, de peso não superior a 200 g/m2.;0
5208.1;;- Crus:;0
5208.11.00;;-- Em ponto de tafetá, de peso não superior a 100 g/m2 ;0
5208.12.00;;-- Em ponto de tafetá, de peso superior a 100 g/m2 ;0
5208.13.00;;-- Em ponto sarjado, incluindo o diagonal, cuja relação de textura não seja superior a 4 ;0
5208.19.00;;-- Outros tecidos ;0
5208.2;;- Branqueados:;0
5208.21.00;;-- Em ponto de tafetá, de peso não superior a 100 g/m2 ;0
5208.22.00;;-- Em ponto de tafetá, de peso superior a 100 g/m2 ;0
5208.23.00;;-- Em ponto sarjado, incluindo o diagonal, cuja relação de textura não seja superior a 4 ;0
5208.29.00;;-- Outros tecidos ;0
5208.3;;- Tintos:;0
5208.31.00;;-- Em ponto de tafetá, de peso não superior a 100 g/m2 ;0
5208.32.00;;-- Em ponto de tafetá, de peso superior a 100 g/m2 ;0
5208.33.00;;-- Em ponto sarjado, incluindo o diagonal, cuja relação de textura não seja superior a 4 ;0
5208.39.00;;-- Outros tecidos ;0
5208.4;;- De fios de diversas cores:;0
5208.41.00;;-- Em ponto de tafetá, de peso não superior a 100 g/m2 ;0
5208.42.00;;-- Em ponto de tafetá, de peso superior a 100 g/m2 ;0
5208.43.00;;-- Em ponto sarjado, incluindo o diagonal, cuja relação de textura não seja superior a 4 ;0
5208.49.00;;-- Outros tecidos ;0
5208.5;;- Estampados:;0
5208.51.00;;-- Em ponto de tafetá, de peso não superior a 100 g/m2 ;0
5208.52.00;;-- Em ponto de tafetá, de peso superior a 100 g/m2 ;0
5208.59;;-- Outros tecidos;0
5208.59.10;;Em ponto sarjado, incluindo o diagonal, cuja relação de textura não seja superior a 4 ;0
5208.59.90;;Outros ;0
52.09;;Tecidos de algodão que contenham pelo menos 85 %, em peso, de algodão, de peso superior a 200 g/m2.;0
5209.1;;- Crus:;0
5209.11.00;;-- Em ponto de tafetá ;0
5209.12.00;;-- Em ponto sarjado, incluindo o diagonal, cuja relação de textura não seja superior a 4 ;0
5209.19.00;;-- Outros tecidos ;0
5209.2;;- Branqueados:;0
5209.21.00;;-- Em ponto de tafetá ;0
5209.22.00;;-- Em ponto sarjado, incluindo o diagonal, cuja relação de textura não seja superior a 4 ;0
5209.29.00;;-- Outros tecidos ;0
5209.3;;- Tintos:;0
5209.31.00;;-- Em ponto de tafetá ;0
5209.32.00;;-- Em ponto sarjado, incluindo o diagonal, cuja relação de textura não seja superior a 4 ;0
5209.39.00;;-- Outros tecidos ;0
5209.4;;- De fios de diversas cores:;0
5209.41.00;;-- Em ponto de tafetá ;0
5209.42;;-- Tecidos denominados Denim;0
5209.42.10;;Com fios tintos em indigo blue segundo Color Index 73000 ;0
5209.42.90;;Outros ;0
5209.43.00;;-- Outros tecidos em ponto sarjado, incluindo o diagonal, cuja relação de textura não seja superior a 4;0
5209.49.00;;-- Outros tecidos ;0
5209.5;;- Estampados:;0
5209.51.00;;-- Em ponto de tafetá ;0
5209.52.00;;-- Em ponto sarjado, incluindo o diagonal, cuja relação de textura não seja superior a 4 ;0
5209.59.00;;-- Outros tecidos ;0
52.1;;Tecidos de algodão que contenham menos de 85 %, em peso, de algodão, combinados, principal ou unicamente, com fibras sintéticas ou artificiais, de peso não superior a 200 g/m2.;0
5210.1;;- Crus:;0
5210.11.00;;-- Em ponto de tafetá ;0
5210.19;;-- Outros tecidos;0
5210.19.10;;Em ponto sarjado, incluindo o diagonal, cuja relação de textura não seja superior a 4 ;0
5210.19.90;;Outros ;0
5210.2;;- Branqueados:;0
5210.21.00;;-- Em ponto de tafetá ;0
5210.29;;-- Outros tecidos;0
5210.29.10;;Em ponto sarjado, incluindo o diagonal, cuja relação de textura não seja superior a 4 ;0
5210.29.90;;Outros ;0
5210.3;;- Tintos:;0
5210.31.00;;-- Em ponto de tafetá ;0
5210.32.00;;-- Em ponto sarjado, incluindo o diagonal, cuja relação de textura não seja superior a 4 ;0
5210.39.00;;-- Outros tecidos ;0
5210.4;;- De fios de diversas cores:;0
5210.41.00;;-- Em ponto de tafetá ;0
5210.49;;-- Outros tecidos;0
5210.49.10;;Em ponto sarjado, incluindo o diagonal, cuja relação de textura não seja superior a 4 ;0
5210.49.90;;Outros ;0
5210.5;;- Estampados:;0
5210.51.00;;-- Em ponto de tafetá ;0
5210.59;;-- Outros tecidos;0
5210.59.10;;Em ponto sarjado, incluindo o diagonal, cuja relação de textura não seja superior a 4 ;0
5210.59.90;;Outros ;0
52.11;;Tecidos de algodão que contenham menos de 85 %, em peso, de algodão, combinados, principal ou unicamente, com fibras sintéticas ou artificiais, de peso superior a 200 g/m2.;0
5211.1;;- Crus:;0
5211.11.00;;-- Em ponto de tafetá ;0
5211.12.00;;-- Em ponto sarjado, incluindo o diagonal, cuja relação de textura não seja superior a 4 ;0
5211.19.00;;-- Outros tecidos ;0
5211.2;;- Branqueados;0
5211.20.10;;Em ponto de tafetá ;0
5211.20.20;;Em ponto sarjado, incluindo o diagonal, cuja relação de textura não seja superior a 4 ;0
5211.20.90;;Outros ;0
5211.3;;- Tintos:;0
5211.31.00;;-- Em ponto de tafetá ;0
5211.32.00;;-- Em ponto sarjado, incluindo o diagonal, cuja relação de textura não seja superior a 4 ;0
5211.39.00;;-- Outros tecidos ;0
5211.4;;- De fios de diversas cores:;0
5211.41.00;;-- Em ponto de tafetá ;0
5211.42;;-- Tecidos denominados Denim;0
5211.42.10;;Com fios tintos em indigo blue segundo Color Index 73000 ;0
5211.42.90;;Outros ;0
5211.43.00;;-- Outros tecidos em ponto sarjado, incluindo o diagonal, cuja relação de textura não seja superior a 4;0
5211.49.00;;-- Outros tecidos ;0
5211.5;;- Estampados:;0
5211.51.00;;-- Em ponto de tafetá ;0
5211.52.00;;-- Em ponto sarjado, incluindo o diagonal, cuja relação de textura não seja superior a 4 ;0
5211.59.00;;-- Outros tecidos ;0
52.12;;Outros tecidos de algodão.;0
5212.1;;- De peso não superior a 200 g/m2:;0
5212.11.00;;-- Crus ;0
5212.12.00;;-- Branqueados ;0
5212.13.00;;-- Tintos ;0
5212.14.00;;-- De fios de diversas cores ;0
5212.15.00;;-- Estampados ;0
5212.2;;- De peso superior a 200 g/m2:;0
5212.21.00;;-- Crus ;0
5212.22.00;;-- Branqueados ;0
5212.23.00;;-- Tintos ;0
5212.24.00;;-- De fios de diversas cores ;0
5212.25.00;;-- Estampados ;0
53.01;;"Linho em bruto ou trabalhado, mas não fiado; estopas e desperdícios de linho (incluindo os desperdícios de fios e os fiapos).";0
5301.10.00;;- Linho em bruto ou macerado ;0
5301.10.00;01;Em bruto;0
5301.2;;- Linho quebrado, espadelado, penteado ou trabalhado de outra forma, mas não fiado:;0
5301.21;;-- Quebrado ou espadelado;0
5301.21.10;;Quebrado ;0
5301.21.20;;Espadelado ;0
5301.29;;-- Outro;0
5301.29.10;;Penteado ;0
5301.29.90;;Outro ;0
5301.30.00;;- Estopas e desperdícios de linho ;0
53.02;;"Cânhamo (Cannabis sativa L.), em bruto ou trabalhado, mas não fiado; estopas e desperdícios de cânhamo (incluindo os desperdícios de fios e os fiapos).";0
5302.10.00;;- Cânhamo em bruto ou macerado ;0
5302.10.00;01;Em bruto;0
5302.90.00;;- Outros ;0
53.03;;"Juta e outras fibras têxteis liberianas (exceto linho, cânhamo e rami), em bruto ou trabalhadas, mas não fiadas; estopas e desperdícios destas fibras (incluindo os desperdícios de fios e os fiapos).";0
5303.1;;- Juta e outras fibras têxteis liberianas, em bruto ou maceradas;0
5303.10.10;;Juta ;0
5303.10.10;01;Macerada;0
5303.10.90;;Outras ;0
5303.10.90;01;Maceradas;0
5303.9;;- Outros;0
5303.90.10;;Juta ;0
5303.90.90;;Outros ;0
5305;;"Cairo (fibra de coco), abacá (cânhamo-de-manilha ou Musa textilis Nee), rami e outras fibras têxteis vegetais não especificadas nem compreendidas noutras posições, em bruto ou trabalhados, mas não fiados; estopas e desperdícios destas fibras (incluindo os desperdícios de fios e os fiapos).";0
5305.00.10;;De abacá, em bruto ;0
5305.00.90;;Outros ;0
5305.00.90;01;Estopas e desperdícios, exceto de sisal;0
5305.00.90;02;Em bruto, exceto sisal;0
53.06;;Fios de linho.;0
5306.10.00;;- Simples ;0
5306.20.00;;- Retorcidos ou retorcidos múltiplos ;0
53.07;;Fios de juta ou de outras fibras têxteis liberianas da posição 53.03.;0
5307.1;;- Simples;0
5307.10.10;;De juta ;0
5307.10.90;;Outros ;0
5307.2;;- Retorcidos ou retorcidos múltiplos;0
5307.20.10;;De juta ;0
5307.20.90;;Outros ;0
53.08;;"Fios de outras fibras têxteis vegetais; fios de papel.";0
5308.10.00;;- Fios de cairo (fibra de coco) ;0
5308.20.00;;- Fios de cânhamo ;0
5308.90.00;;- Outros ;0
53.09;;Tecidos de linho.;0
5309.1;;- Que contenham pelo menos 85 %, em peso, de linho:;0
5309.11.00;;-- Crus ou branqueados ;0
5309.19.00;;-- Outros ;0
5309.2;;- Que contenham menos de 85 %, em peso, de linho:;0
5309.21.00;;-- Crus ou branqueados ;0
5309.29.00;;-- Outros ;0
53.1;;Tecidos de juta ou de outras fibras têxteis liberianas da posição 53.03.;0
5310.1;;- Crus;0
5310.10.10;;Aniagem de juta ;0
5310.10.90;;Outros ;0
5310.90.00;;- Outros ;0
5311.00.00;;"Tecidos de outras fibras têxteis vegetais; tecidos de fios de papel. ";0
54.01;;Linhas para costurar de filamentos sintéticos ou artificiais, mesmo acondicionadas para venda a retalho.;0
5401.1;;- De filamentos sintéticos;0
5401.10.1;;De poliéster;0
5401.10.11;;Não acondicionadas para venda a retalho ;0
5401.10.12;;Acondicionadas para venda a retalho ;0
5401.10.90;;Outras ;0
5401.2;;- De filamentos artificiais;0
5401.20.1;;De raiom viscose, de alta tenacidade;0
5401.20.11;;Não acondicionadas para venda a retalho ;0
5401.20.12;;Acondicionadas para venda a retalho ;0
5401.20.90;;Outras ;0
54.02;;Fios de filamentos sintéticos (exceto linhas para costurar), não acondicionados para venda a retalho, incluindo os monofilamentos sintéticos de título inferior a 67 decitex.;0
5402.1;;- Fios de alta tenacidade, de náilon ou de outras poliamidas, mesmo texturizados:;0
5402.11.00;;-- De aramidas ;0
5402.19;;-- Outros;0
5402.19.10;;De náilon ;0
5402.19.90;;Outros ;0
5402.2;;- Fios de alta tenacidade, de poliésteres, mesmo texturizados;0
5402.20.10;;De copolímero de ácido p-hidroxibenzoico e ácido hidroxinaftoico ;0
5402.20.90;;Outros ;0
5402.3;;- Fios texturizados:;0
5402.31;;-- De náilon ou de outras poliamidas, de título não superior a 50 tex por fio simples;0
5402.31.1;;De náilon;0
5402.31.11;;Tintos ;0
5402.31.19;;Outros ;0
5402.31.90;;Outros ;0
5402.32;;-- De náilon ou de outras poliamidas, de título superior a 50 tex por fio simples;0
5402.32.1;;De náilon;0
5402.32.11;;Multifilamento com efeito antiestático permanente, de título superior a 110 tex ;0
5402.32.19;;Outros ;0
5402.32.90;;Outros ;0
5402.33;;-- De poliésteres;0
5402.33.10;;Crus ;0
5402.33.20;;Tintos ;0
5402.33.90;;Outros ;0
5402.34.00;;-- De polipropileno ;0
5402.39.00;;-- Outros ;0
5402.4;;- Outros fios, simples, sem torção ou com torção não superior a 50 voltas por metro:;0
5402.44.00;;-- De elastômeros ;0
5402.45;;-- Outros, de náilon ou de outras poliamidas;0
5402.45.10;;De aramidas ;0
5402.45.20;;De náilon ;0
5402.45.90;;Outros ;0
5402.46.00;;-- Outros, de poliésteres, parcialmente orientados ;0
5402.47;;-- Outros, de poliésteres;0
5402.47.10;;Crus ;0
5402.47.20;;Tintos ;0
5402.47.90;;Outros ;0
5402.48.00;;-- Outros, de polipropileno ;0
5402.49;;-- Outros;0
5402.49.10;;De polietileno, com tenacidade igual ou superior a 26 cN/tex ;0
5402.49.90;;Outros ;0
5402.5;;- Outros fios, simples, com torção superior a 50 voltas por metro:;0
5402.51;;-- De náilon ou de outras poliamidas;0
5402.51.10;;De aramidas ;0
5402.51.90;;Outros ;0
5402.52.00;;-- De poliésteres ;0
5402.53.00;;-- De polipropileno ;0
5402.59.00;;-- Outros ;0
5402.6;;- Outros fios, retorcidos ou retorcidos múltiplos:;0
5402.61;;-- De náilon ou de outras poliamidas;0
5402.61.10;;De aramidas ;0
5402.61.90;;Outros ;0
5402.62.00;;-- De poliésteres ;0
5402.63.00;;-- De polipropileno ;0
5402.69.00;;-- Outros ;0
54.03;;Fios de filamentos artificiais (exceto linhas para costurar), não acondicionados para venda a retalho, incluindo os monofilamentos artificiais de título inferior a 67 decitex.;0
5403.10.00;;- Fios de alta tenacidade, de raiom viscose ;0
5403.3;;- Outros fios, simples:;0
5403.31;;-- De raiom viscose, sem torção ou com torção não superior a 120 voltas por metro;0
5403.31.10;;Crus ou branqueados ;0
5403.31.90;;Outros ;0
5403.32.00;;-- De raiom viscose, com torção superior a 120 voltas por metro ;0
5403.33.00;;-- De acetato de celulose ;0
5403.39.00;;-- Outros ;0
5403.4;;- Outros fios, retorcidos ou retorcidos múltiplos:;0
5403.41.00;;-- De raiom viscose ;0
5403.42.00;;-- De acetato de celulose ;0
5403.49.00;;-- Outros ;0
54.04;;"Monofilamentos sintéticos, de título igual ou superior a 67 decitex e cuja maior dimensão da seção transversal não seja superior a 1 mm; lâminas e formas semelhantes (palha artificial, por exemplo) de matérias têxteis sintéticas, cuja largura aparente não seja superior a 5 mm.";0
5404.1;;- Monofilamentos:;0
5404.11.00;;-- De elastômeros ;0
5404.12.00;;-- Outros, de polipropileno ;0
5404.19;;-- Outros;0
5404.19.1;;Imitações de categute;0
5404.19.11;;Reabsorvíveis ;0
5404.19.19;;Outros ;0
5404.19.90;;Outros ;0
5404.90.00;;- Outras ;0
5405.00.00;;"Monofilamentos artificiais, de título igual ou superior a 67 decitex e cuja maior dimensão da seção transversal não seja superior a 1 mm; lâminas e formas semelhantes (palha artificial, por exemplo) de matérias têxteis artificiais, cuja largura aparente não seja superior a 5 mm. ";0
5406;;Fios de filamentos sintéticos ou artificiais (exceto linhas para costurar), acondicionados para venda a retalho.;0
5406.00.10;;Fios de filamentos sintéticos ;0
5406.00.20;;Fios de filamentos artificiais ;0
